""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"Mt3"	2.57485091033195e-08	0.591738071681057	0.178	0.141	0.00085425828652083	"Neutrophil"	"Mt3"
"Dock10"	3.69482391100603e-08	0.38347906365767	0.272	0.252	0.00122583172895447	"Neutrophil"	"Dock10"
"Cyth4"	1.05403355620451e-07	0.275768854068754	0.49	0.535	0.00349696712941971	"Neutrophil"	"Cyth4"
"Pla2g7"	2.52607964944427e-07	0.301107129855704	0.51	0.539	0.00838077445296125	"Neutrophil"	"Pla2g7"
"Tmem38b"	4.0285195744737e-07	0.25146810301264	0.324	0.316	0.0133654193922314	"Neutrophil"	"Tmem38b"
"Brd2"	5.33966789862373e-07	0.267527055831983	0.391	0.402	0.017715416187264	"Neutrophil"	"Brd2"
"Rbm47"	9.64462071949529e-07	0.281661071800872	0.312	0.301	0.0319979581610695	"Neutrophil"	"Rbm47"
"Nfe2l2"	1.13873502136044e-06	0.314415670086276	0.589	0.682	0.0377798118036752	"Neutrophil"	"Nfe2l2"
"Cdkn2d"	2.23831026803405e-06	0.272618580626948	0.315	0.303	0.0742604197625658	"Neutrophil"	"Cdkn2d"
"Itm2a"	1.39525420521319e-05	0.284776514928851	0.076	0.117	0.46290348766358	"Neutrophil"	"Itm2a"
"Icam1"	2.6418932603272e-05	0.390078317405521	0.234	0.219	0.876500926978756	"Neutrophil"	"Icam1"
"Tgm2"	4.05761341115522e-05	0.254308541400188	0.513	0.563	1	"Neutrophil"	"Tgm2"
"Ccrl2"	8.44403901257062e-05	0.813303095175163	0.408	0.446	1	"Neutrophil"	"Ccrl2"
"Limd2"	0.000594101805235107	0.276864783853767	0.362	0.377	1	"Neutrophil"	"Limd2"
"Fam32a"	0.00434683067203191	0.256582814952323	0.42	0.472	1	"Neutrophil"	"Fam32a"
"Eea1"	0.00996476917019452	0.25780946760877	0.289	0.305	1	"Neutrophil"	"Eea1"
"Plac8"	0	1.53319441638691	0.547	0.151	0	"Monocyte"	"Plac8"
"Chil3"	0	1.49805136721918	0.765	0.44	0	"Monocyte"	"Chil3"
"S100a10"	0	1.2723259477355	0.966	0.67	0	"Monocyte"	"S100a10"
"Fn1"	0	1.26784846729654	0.891	0.487	0	"Monocyte"	"Fn1"
"S100a4"	0	1.16770623115109	0.943	0.517	0	"Monocyte"	"S100a4"
"Ccl9"	0	1.16375505545825	0.908	0.477	0	"Monocyte"	"Ccl9"
"Tgfbi"	0	1.15209592734913	0.917	0.692	0	"Monocyte"	"Tgfbi"
"Ifitm3"	0	1.11860651973795	0.95	0.841	0	"Monocyte"	"Ifitm3"
"F10"	0	1.1110582852678	0.789	0.311	0	"Monocyte"	"F10"
"Ccr2"	0	1.04211862595093	0.656	0.185	0	"Monocyte"	"Ccr2"
"Crip1"	0	1.03215589169914	0.968	0.808	0	"Monocyte"	"Crip1"
"Ms4a4c"	0	1.02796418961992	0.382	0.114	0	"Monocyte"	"Ms4a4c"
"Ifi27l2a"	0	1.00618830819834	0.731	0.477	0	"Monocyte"	"Ifi27l2a"
"Anxa2"	0	0.934524435521934	0.963	0.841	0	"Monocyte"	"Anxa2"
"Ccl61"	0	0.912289201863286	0.916	0.643	0	"Monocyte"	"Ccl6"
"Vcan"	0	0.844937789336407	0.388	0.062	0	"Monocyte"	"Vcan"
"Plaur1"	0	0.840047855302325	0.845	0.657	0	"Monocyte"	"Plaur"
"Ctsc"	0	0.83815278026588	0.896	0.756	0	"Monocyte"	"Ctsc"
"Eno1"	0	0.824000994555443	0.946	0.821	0	"Monocyte"	"Eno1"
"Thbs11"	0	0.82110385196652	0.918	0.676	0	"Monocyte"	"Thbs1"
"S100a61"	0	0.818143341156991	0.993	0.803	0	"Monocyte"	"S100a6"
"Dmkn"	0	0.804182891640009	0.272	0.04	0	"Monocyte"	"Dmkn"
"Vim"	0	0.791455169403125	0.969	0.893	0	"Monocyte"	"Vim"
"Tmsb10"	0	0.787560244469181	0.994	0.88	0	"Monocyte"	"Tmsb10"
"S100a111"	0	0.779676755989286	0.988	0.869	0	"Monocyte"	"S100a11"
"Sirpb1c"	0	0.77642067103426	0.614	0.354	0	"Monocyte"	"Sirpb1c"
"Tspo"	0	0.678149879573345	0.964	0.891	0	"Monocyte"	"Tspo"
"Ms4a8a"	0	0.594854085670415	0.299	0.064	0	"Monocyte"	"Ms4a8a"
"Cd141"	0	0.587736028640792	0.926	0.797	0	"Monocyte"	"Cd14"
"Pkm"	0	0.584384123990152	0.979	0.918	0	"Monocyte"	"Pkm"
"Sec61g"	0	0.556424189589011	0.982	0.935	0	"Monocyte"	"Sec61g"
"Prdx51"	0	0.541061282097587	0.968	0.926	0	"Monocyte"	"Prdx5"
"Srgn1"	0	0.53810817858334	0.995	0.955	0	"Monocyte"	"Srgn"
"Myl12a"	0	0.517706751033459	0.95	0.896	0	"Monocyte"	"Myl12a"
"Capza2"	0	0.516246521478458	0.925	0.881	0	"Monocyte"	"Capza2"
"Fxyd5"	0	0.51346517944395	0.992	0.947	0	"Monocyte"	"Fxyd5"
"Eif4a1"	0	0.452692942267129	0.98	0.914	0	"Monocyte"	"Eif4a1"
"Sem1"	0	0.402357698112922	0.995	0.974	0	"Monocyte"	"Sem1"
"Pfn1"	0	0.378013530605038	0.999	0.995	0	"Monocyte"	"Pfn1"
"H3f3b"	4.04151896332728e-307	0.448204882740883	0.999	0.997	1.34085474646309e-302	"Monocyte"	"H3f3b"
"Ly6e"	2.34944001958315e-305	0.690157948872364	0.901	0.804	7.79473715297101e-301	"Monocyte"	"Ly6e"
"Msr1"	3.57718934288102e-296	0.67039115783003	0.722	0.476	1.18680410828764e-291	"Monocyte"	"Msr1"
"Rpl36al"	4.90216830916989e-295	0.42885907950502	0.975	0.903	1.62639237993329e-290	"Monocyte"	"Rpl36al"
"Cd441"	3.87743709833175e-294	0.5394015626101	0.82	0.632	1.28641730611353e-289	"Monocyte"	"Cd44"
"Ly6c21"	1.01202968960734e-287	0.975170442518761	0.499	0.204	3.35761090121026e-283	"Monocyte"	"Ly6c2"
"C5ar11"	7.13605239114928e-287	0.596448149549108	0.851	0.667	2.3675281018116e-282	"Monocyte"	"C5ar1"
"Arg1"	4.50447467090525e-284	1.04524052954786	0.717	0.456	1.49444956156623e-279	"Monocyte"	"Arg1"
"Ldha"	4.2762585371147e-278	0.541238745406097	0.932	0.858	1.41873429485854e-273	"Monocyte"	"Ldha"
"Emilin21"	1.33569701387987e-269	0.558525240602024	0.71	0.46	4.43144198294926e-265	"Monocyte"	"Emilin2"
"Aldoa"	1.7307371952669e-265	0.503889265207322	0.966	0.916	5.74206679273699e-261	"Monocyte"	"Aldoa"
"Calm1"	1.0258840708075e-260	0.385131576314247	0.987	0.969	3.40357558171803e-256	"Monocyte"	"Calm1"
"Gapdh"	2.90873721597572e-259	0.432498127809688	0.988	0.969	9.65031746144266e-255	"Monocyte"	"Gapdh"
"Cstb"	3.69603593240035e-257	0.483007717631615	0.988	0.93	1.22623384129246e-252	"Monocyte"	"Cstb"
"Fcgr2b"	4.76081122933892e-256	0.758132969457823	0.79	0.697	1.57949434155777e-251	"Monocyte"	"Fcgr2b"
"Fcgr3"	6.04620915041951e-254	0.563776692847137	0.942	0.883	2.00595080983468e-249	"Monocyte"	"Fcgr3"
"Pitpna"	9.22727841230483e-254	0.613545382636334	0.773	0.654	3.06133415885037e-249	"Monocyte"	"Pitpna"
"Arpc2"	3.32488160748602e-253	0.310394990573461	0.986	0.979	1.10309597091564e-248	"Monocyte"	"Arpc2"
"Actg11"	3.5572331557142e-253	0.528711293786099	0.998	0.991	1.1801832440713e-248	"Monocyte"	"Actg1"
"Mmp19"	8.80016709265769e-251	0.728430065803706	0.362	0.127	2.91963143633104e-246	"Monocyte"	"Mmp19"
"Tagln2"	2.27098420029259e-243	0.579472726142092	0.877	0.779	7.53444428131072e-239	"Monocyte"	"Tagln2"
"Ifitm21"	1.44981789654883e-239	0.529244936535068	0.896	0.82	4.81006083538006e-235	"Monocyte"	"Ifitm2"
"Fcgr1"	5.5608390042506e-238	0.748158783332626	0.681	0.505	1.84491955644022e-233	"Monocyte"	"Fcgr1"
"Pid1"	6.9822848871185e-230	0.654859225153043	0.69	0.513	2.31651265699931e-225	"Monocyte"	"Pid1"
"Clec4a2"	1.12495425207845e-227	0.636183301170296	0.531	0.277	3.73226072212067e-223	"Monocyte"	"Clec4a2"
"H3f3a1"	7.58549765515491e-226	0.332719358843058	0.992	0.985	2.51664055705074e-221	"Monocyte"	"H3f3a"
"Capg"	3.30080884863155e-223	0.438918555910852	0.938	0.822	1.09510935171049e-218	"Monocyte"	"Capg"
"Ltb4r11"	1.08428610390858e-222	0.577555299362375	0.466	0.201	3.59733600693749e-218	"Monocyte"	"Ltb4r1"
"Emp3"	1.68353629135119e-221	0.457914885384235	0.945	0.847	5.58546835381583e-217	"Monocyte"	"Emp3"
"Clic1"	5.3791877205448e-221	0.389970211418918	0.958	0.938	1.78465311004515e-216	"Monocyte"	"Clic1"
"Clec4e1"	2.3775077115628e-220	0.431347368263337	0.569	0.284	7.8878573346519e-216	"Monocyte"	"Clec4e"
"Aprt"	3.87251604289324e-219	0.484950855231968	0.9	0.78	1.28478464755069e-214	"Monocyte"	"Aprt"
"Cebpb1"	2.28390005711446e-215	0.806872324585109	0.811	0.667	7.57729521948864e-211	"Monocyte"	"Cebpb"
"Sec61b"	7.4185312139548e-215	0.410646592718298	0.935	0.889	2.46124610085378e-210	"Monocyte"	"Sec61b"
"Btg11"	1.90949074840151e-214	0.516722247717332	0.917	0.861	6.33511745597169e-210	"Monocyte"	"Btg1"
"Alox5ap1"	3.52144797944849e-213	0.324577432371289	0.973	0.941	1.16831079614163e-208	"Monocyte"	"Alox5ap"
"Eif11"	6.49014488464415e-212	0.301356518104334	0.997	0.998	2.15323536837839e-207	"Monocyte"	"Eif1"
"Tgm21"	1.13887659276607e-207	0.70931113479942	0.679	0.529	3.77845087181999e-203	"Monocyte"	"Tgm2"
"Slfn21"	4.70181190086313e-206	0.437640525644353	0.806	0.66	1.55992013434936e-201	"Monocyte"	"Slfn2"
"Fkbp1a"	7.90876274757849e-206	0.510404606544784	0.802	0.72	2.62389021676412e-201	"Monocyte"	"Fkbp1a"
"Rhoa"	7.55156635810663e-202	0.355510948251816	0.944	0.928	2.50538317062904e-197	"Monocyte"	"Rhoa"
"Uck2"	7.31136711561358e-200	0.530955445748697	0.336	0.128	2.42569226794712e-195	"Monocyte"	"Uck2"
"Rbm3"	4.20249717226665e-199	0.399011805058051	0.912	0.884	1.39426248684291e-194	"Monocyte"	"Rbm3"
"Cd521"	1.12660517330528e-195	0.362646398402825	0.965	0.948	3.73773798347494e-191	"Monocyte"	"Cd52"
"Itgb2"	3.14578146368221e-192	0.495438773387397	0.8	0.73	1.04367591620585e-187	"Monocyte"	"Itgb2"
"Rap1b"	6.89511997874097e-189	0.502982518436598	0.834	0.8	2.28759395534689e-184	"Monocyte"	"Rap1b"
"Sdc1"	3.20908476969363e-188	0.49256771620326	0.217	0.056	1.06467805404125e-183	"Monocyte"	"Sdc1"
"Ms4a6d"	3.88033513933502e-181	0.548092461057097	0.8	0.684	1.28737878917718e-176	"Monocyte"	"Ms4a6d"
"Ube2d3"	1.80848923787415e-179	0.345698134158802	0.931	0.919	6.00002474449505e-175	"Monocyte"	"Ube2d3"
"Arpc1b"	7.00962781329906e-178	0.261116984110924	0.992	0.98	2.32558421961823e-173	"Monocyte"	"Arpc1b"
"Myl61"	3.89629415369335e-173	0.287192959676839	0.99	0.978	1.29267351137084e-168	"Monocyte"	"Myl6"
"Plcb1"	1.19722861687807e-172	0.303544877751685	0.155	0.03	3.97204538221636e-168	"Monocyte"	"Plcb1"
"Ccl2"	1.4020412716138e-170	0.693744946696543	0.71	0.518	4.6515523268331e-166	"Monocyte"	"Ccl2"
"Klra21"	2.16873996261529e-170	0.459261043770878	0.306	0.117	7.19522857396874e-166	"Monocyte"	"Klra2"
"Hnrnpk"	2.59638211063195e-170	0.351993149222718	0.875	0.859	8.61401692844364e-166	"Monocyte"	"Hnrnpk"
"Slc16a31"	1.0655107995492e-169	0.52991398726892	0.575	0.378	3.53504517966437e-165	"Monocyte"	"Slc16a3"
"S100a13"	1.74465849543356e-169	0.462671651322902	0.751	0.674	5.78825349029991e-165	"Monocyte"	"S100a13"
"Mrpl33"	2.94450896144606e-167	0.450466786361486	0.839	0.8	9.76899738138959e-163	"Monocyte"	"Mrpl33"
"Mrpl52"	6.21150346734368e-167	0.40212426795306	0.851	0.812	2.06079050536061e-162	"Monocyte"	"Mrpl52"
"Prelid1"	8.88215040645238e-165	0.395746828565175	0.846	0.79	2.94683104034871e-160	"Monocyte"	"Prelid1"
"Cfp"	8.7627806545746e-161	0.500794699171067	0.696	0.541	2.90722773776821e-156	"Monocyte"	"Cfp"
"Chmp4b1"	1.68616738868584e-159	0.500759514951644	0.736	0.664	5.59419754544301e-155	"Monocyte"	"Chmp4b"
"Actb1"	1.06791995179257e-158	0.464213122909571	1	1	3.54303802406221e-154	"Monocyte"	"Actb"
"Tpi1"	1.02230277989328e-157	0.495002386006243	0.81	0.738	3.39169393285192e-153	"Monocyte"	"Tpi1"
"Ahnak"	1.10749565663541e-157	0.524058822623995	0.655	0.532	3.6743383400193e-153	"Monocyte"	"Ahnak"
"Ankrd37"	1.64179747518492e-157	0.507336859658121	0.271	0.101	5.446991483421e-153	"Monocyte"	"Ankrd37"
"Higd1a"	8.75204794424565e-157	0.514411695843259	0.671	0.554	2.90366694646238e-152	"Monocyte"	"Higd1a"
"Arf51"	1.74838358164725e-155	0.431835151013367	0.798	0.754	5.80061220883107e-151	"Monocyte"	"Arf5"
"Ifi209"	1.99300708663851e-154	0.52953185110718	0.245	0.086	6.61219961134059e-150	"Monocyte"	"Ifi209"
"Gda1"	1.19790503483415e-153	0.406646671489197	0.59	0.393	3.97428953406926e-149	"Monocyte"	"Gda"
"Ifi204"	5.97707300109342e-153	0.6585298196406	0.476	0.301	1.98301350957277e-148	"Monocyte"	"Ifi204"
"Dok2"	2.20892829063377e-152	0.483004150464128	0.386	0.195	7.32856138983565e-148	"Monocyte"	"Dok2"
"Chmp2a"	3.35924195779473e-152	0.399530887656809	0.792	0.757	1.11449570433756e-147	"Monocyte"	"Chmp2a"
"Fam49b"	7.51636286710545e-150	0.525021915660378	0.737	0.673	2.49370370841958e-145	"Monocyte"	"Fam49b"
"Atox1"	1.32968528711061e-149	0.316576598271731	0.96	0.915	4.41149687704688e-145	"Monocyte"	"Atox1"
"Dynll1"	1.60636317469436e-149	0.368568592155215	0.916	0.88	5.32943110468349e-145	"Monocyte"	"Dynll1"
"Slc25a5"	1.76316633307461e-148	0.335533825143403	0.92	0.86	5.84965694324164e-144	"Monocyte"	"Slc25a5"
"Gsr1"	2.36926301866043e-148	0.475514994456612	0.599	0.39	7.8605039170097e-144	"Monocyte"	"Gsr"
"Cd531"	1.73144021985556e-147	0.326999149207989	0.97	0.953	5.74439921741478e-143	"Monocyte"	"Cd53"
"Emb"	5.16538293358862e-145	0.529376352787984	0.607	0.469	1.7137190958767e-140	"Monocyte"	"Emb"
"Gm49339"	2.15838776857378e-144	0.62954439084665	0.578	0.398	7.16088309979722e-140	"Monocyte"	"Gm49339"
"Ecm1"	2.65035713826398e-144	0.668962205003057	0.698	0.589	8.79308987761839e-140	"Monocyte"	"Ecm1"
"Cdc42"	8.20351267172765e-144	0.261686638420974	0.961	0.96	2.72167939909908e-139	"Monocyte"	"Cdc42"
"AA4671971"	9.11773273585308e-144	0.945589783298866	0.668	0.573	3.02499018977398e-139	"Monocyte"	"AA467197"
"Sub1"	1.63154368363453e-142	0.327858897913246	0.886	0.88	5.41297247919427e-138	"Monocyte"	"Sub1"
"Gm5150"	4.25386583436655e-142	0.391688884840001	0.238	0.085	1.41130506786779e-137	"Monocyte"	"Gm5150"
"Lgals3"	2.54996737328522e-141	0.273382923135618	0.998	0.938	8.46002675434838e-137	"Monocyte"	"Lgals3"
"Shisa5"	8.95452079112791e-141	0.388057887830756	0.832	0.795	2.97084136287251e-136	"Monocyte"	"Shisa5"
"Hif1a1"	1.01090518024522e-136	0.491130489258573	0.641	0.53	3.35388011649955e-132	"Monocyte"	"Hif1a"
"H2aj"	2.69246227983974e-136	0.391111314337508	0.796	0.777	8.93278210582432e-132	"Monocyte"	"H2aj"
"Arpc51"	3.05377201370644e-136	0.293285818377794	0.922	0.91	1.01314994098739e-131	"Monocyte"	"Arpc5"
"Clec4d1"	6.43407943423901e-135	0.343673439871202	0.766	0.606	2.13463453389747e-130	"Monocyte"	"Clec4d"
"Pilra1"	8.96021337857443e-135	0.483566876324686	0.464	0.272	2.97272999260964e-130	"Monocyte"	"Pilra"
"Gm9733"	2.90594538907176e-133	0.297992029709225	0.13	0.027	9.64105501732338e-129	"Monocyte"	"Gm9733"
"Actr31"	1.73390469722877e-132	0.330676746800804	0.857	0.861	5.75257561399589e-128	"Monocyte"	"Actr3"
"Pycard"	6.70365397575743e-131	0.462875143109757	0.818	0.778	2.22407127953704e-126	"Monocyte"	"Pycard"
"Gnb2"	6.94551679970368e-131	0.310109637028749	0.889	0.882	2.30431410863769e-126	"Monocyte"	"Gnb2"
"Spint1"	1.69124037188877e-129	0.449710470682979	0.268	0.111	5.61102818181538e-125	"Monocyte"	"Spint1"
"Clec4n"	8.10576670285972e-128	0.374989001759173	0.604	0.408	2.68925021900777e-123	"Monocyte"	"Clec4n"
"Eif4ebp1"	4.99368275846849e-127	0.456904910433653	0.684	0.626	1.65675412877709e-122	"Monocyte"	"Eif4ebp1"
"Ms4a6c"	5.14699400543731e-127	0.462050982188519	0.827	0.752	1.70761820118393e-122	"Monocyte"	"Ms4a6c"
"Cox171"	5.54495802488916e-127	0.42773716012728	0.813	0.808	1.83965072391748e-122	"Monocyte"	"Cox17"
"Saa3"	5.73913136071809e-127	1.13302164317351	0.304	0.141	1.90407161154544e-122	"Monocyte"	"Saa3"
"Ier31"	2.33476870239896e-126	0.622625750599658	0.735	0.646	7.74606212394901e-122	"Monocyte"	"Ier3"
"Atp5md"	2.17445876913767e-125	0.324928546165592	0.867	0.823	7.21420185836803e-121	"Monocyte"	"Atp5md"
"Cycs"	3.41888887691439e-125	0.370374900895333	0.77	0.683	1.13428476269389e-120	"Monocyte"	"Cycs"
"Dab2"	3.56454750281839e-125	0.485545577478425	0.641	0.527	1.18260992501006e-120	"Monocyte"	"Dab2"
"Psma7"	3.96162611633546e-125	0.350170683105298	0.836	0.794	1.31434869661662e-120	"Monocyte"	"Psma7"
"Ccr5"	4.60000127406555e-124	0.492216391200153	0.398	0.23	1.52614242269673e-119	"Monocyte"	"Ccr5"
"Sh3bgrl"	5.32925268381428e-124	0.448560773932064	0.684	0.622	1.76808616290906e-119	"Monocyte"	"Sh3bgrl"
"Ube2a"	1.00791485460387e-123	0.429141962203378	0.686	0.614	3.34395911311926e-119	"Monocyte"	"Ube2a"
"Dbi"	3.57631711223766e-121	0.376647623689414	0.833	0.778	1.18651472832709e-116	"Monocyte"	"Dbi"
"Cdkn1a"	8.11704005771942e-121	0.473170432320583	0.737	0.647	2.69299037994957e-116	"Monocyte"	"Cdkn1a"
"1810037I17Rik"	3.02697020559398e-120	0.380515426431837	0.765	0.729	1.00425790510991e-115	"Monocyte"	"1810037I17Rik"
"Tpm31"	3.61000816170399e-120	0.301884204013388	0.866	0.849	1.19769240780853e-115	"Monocyte"	"Tpm3"
"Gpat31"	1.04747717367207e-119	0.383370014808665	0.267	0.114	3.47521501909183e-115	"Monocyte"	"Gpat3"
"Txn1"	3.04349558782108e-116	0.31499966159217	0.949	0.916	1.0097405311714e-111	"Monocyte"	"Txn1"
"Tcf7l2"	2.49162869025454e-114	0.411035034610262	0.267	0.121	8.26647650565748e-110	"Monocyte"	"Tcf7l2"
"Card19"	4.72775644741225e-114	0.38906382193037	0.816	0.774	1.56852775655796e-109	"Monocyte"	"Card19"
"Rgcc"	8.87577526891138e-113	0.621313444666199	0.545	0.396	2.94471596096673e-108	"Monocyte"	"Rgcc"
"Ifi211"	2.71712871870398e-111	0.515965654095625	0.24	0.102	9.01461795004419e-107	"Monocyte"	"Ifi211"
"Cope"	1.10606921435455e-110	0.386470899221921	0.716	0.663	3.66960583246409e-106	"Monocyte"	"Cope"
"Morf4l1"	2.31559378804805e-110	0.288400376073803	0.902	0.897	7.682445510607e-106	"Monocyte"	"Morf4l1"
"Cox5b"	2.79714266551472e-109	0.28132788250302	0.913	0.877	9.2800802213782e-105	"Monocyte"	"Cox5b"
"Krtcap2"	4.29474330848322e-109	0.367821366685076	0.76	0.716	1.42486698745548e-104	"Monocyte"	"Krtcap2"
"Prdx6"	1.10127885022124e-108	0.352868361607606	0.851	0.81	3.65371284137902e-104	"Monocyte"	"Prdx6"
"Mcub"	1.92175513007459e-108	0.446308220457508	0.454	0.318	6.37580699504847e-104	"Monocyte"	"Mcub"
"Msn1"	2.32231115111171e-108	0.29441445385107	0.829	0.813	7.70473170604332e-104	"Monocyte"	"Msn"
"Hnrnpf"	3.48714230676185e-108	0.279243562783063	0.89	0.878	1.15692920311438e-103	"Monocyte"	"Hnrnpf"
"Gpx1"	2.24920054563558e-105	0.306284348228558	0.962	0.94	7.46217265025517e-101	"Monocyte"	"Gpx1"
"Manf"	1.45143985224292e-104	0.412036780025836	0.73	0.658	4.81544199778635e-100	"Monocyte"	"Manf"
"Serp1"	2.41094061694907e-103	0.322645549431851	0.819	0.819	7.99877768485193e-99	"Monocyte"	"Serp1"
"Mafb"	2.62529187875162e-102	0.549061212315519	0.712	0.641	8.70993086613424e-98	"Monocyte"	"Mafb"
"Rhov"	4.78704044300631e-98	0.480590210331616	0.429	0.289	1.5881964077762e-93	"Monocyte"	"Rhov"
"Scimp"	1.43685744155367e-97	0.362673007558371	0.222	0.092	4.76706193384261e-93	"Monocyte"	"Scimp"
"Srsf2"	2.79503362562273e-94	0.398157605422237	0.638	0.565	9.27308305972852e-90	"Monocyte"	"Srsf2"
"Cdk2ap21"	3.01080227680463e-94	0.320700280721107	0.638	0.536	9.98893871375473e-90	"Monocyte"	"Cdk2ap2"
"Sdc4"	3.29117531417999e-93	0.608758251656398	0.451	0.32	1.0919132339855e-88	"Monocyte"	"Sdc4"
"Eif5a"	3.6689400742126e-93	0.284108591559308	0.89	0.887	1.21724424842152e-88	"Monocyte"	"Eif5a"
"Slpi1"	2.0241208693914e-92	0.786859788275822	0.465	0.295	6.71542580837986e-88	"Monocyte"	"Slpi"
"Cox6a1"	5.79537493814799e-92	0.250819785085564	0.935	0.89	1.92273154322936e-87	"Monocyte"	"Cox6a1"
"Glipr21"	6.65420024311823e-92	0.338425992757319	0.389	0.223	2.20766401465933e-87	"Monocyte"	"Glipr2"
"Atp1a1"	8.68217403407693e-92	0.411658922351475	0.573	0.498	2.8804848792857e-87	"Monocyte"	"Atp1a1"
"Cnih4"	1.91304022667301e-90	0.371515226602695	0.632	0.578	6.34689356003303e-86	"Monocyte"	"Cnih4"
"Sdcbp"	1.59042930879749e-89	0.250631461524763	0.969	0.952	5.27656731779744e-85	"Monocyte"	"Sdcbp"
"Mif"	3.04872810518941e-89	0.36874613721973	0.884	0.847	1.01147652345869e-84	"Monocyte"	"Mif"
"Lrrfip11"	3.38131874037512e-89	0.376708883577324	0.653	0.608	1.12182011849425e-84	"Monocyte"	"Lrrfip1"
"AI662270"	6.09501410501176e-89	0.408294108510674	0.405	0.26	2.02214282961975e-84	"Monocyte"	"AI662270"
"Lmna"	1.32329112809534e-88	0.562850841687044	0.537	0.447	4.39028297568191e-84	"Monocyte"	"Lmna"
"Lst1"	3.30039248553074e-88	0.471829593426016	0.69	0.64	1.09497121492453e-83	"Monocyte"	"Lst1"
"Uqcrq"	5.06577156648626e-88	0.278342863263752	0.893	0.857	1.68067103261315e-83	"Monocyte"	"Uqcrq"
"Ppp1ca"	1.4187833914443e-87	0.26288830767381	0.855	0.831	4.70709765779476e-83	"Monocyte"	"Ppp1ca"
"Igfbp61"	1.65097018527386e-87	0.329179738154901	0.303	0.163	5.47742378368307e-83	"Monocyte"	"Igfbp6"
"Dad1"	4.60187204781503e-87	0.291094022740394	0.829	0.792	1.52676308930359e-82	"Monocyte"	"Dad1"
"Uqcrb"	5.71723862615966e-87	0.254848131305527	0.899	0.847	1.89680825900099e-82	"Monocyte"	"Uqcrb"
"Cmpk1"	2.01806282491114e-86	0.33472138880741	0.687	0.657	6.69532703420769e-82	"Monocyte"	"Cmpk1"
"Zeb2"	4.58769654128442e-86	0.416644756796425	0.664	0.634	1.52206008150193e-81	"Monocyte"	"Zeb2"
"Gm6377"	4.88634017252743e-86	0.452571880500038	0.44	0.308	1.62114107903942e-81	"Monocyte"	"Gm6377"
"Ier3ip1"	1.17080966265612e-85	0.327315415202445	0.736	0.718	3.88439521779421e-81	"Monocyte"	"Ier3ip1"
"Rap1a"	8.24715163993466e-85	0.317174107288738	0.722	0.715	2.73615749958112e-80	"Monocyte"	"Rap1a"
"Tmem258"	9.83342123189249e-85	0.334202392065863	0.778	0.771	3.26243416210497e-80	"Monocyte"	"Tmem258"
"Mcemp11"	1.96463046343606e-84	0.264329414541558	0.442	0.265	6.51805448854183e-80	"Monocyte"	"Mcemp1"
"Emp1"	2.98170522749827e-84	0.457481764908959	0.652	0.59	9.89240343327102e-80	"Monocyte"	"Emp1"
"Hnrnpa3"	3.60812854324231e-83	0.28279879971154	0.779	0.772	1.1970688067915e-78	"Monocyte"	"Hnrnpa3"
"Zbp1"	1.19454865232525e-82	0.476043123383714	0.293	0.165	3.96315406381947e-78	"Monocyte"	"Zbp1"
"Nr4a2"	1.99267131317006e-82	0.422380821250559	0.312	0.177	6.61108561570431e-78	"Monocyte"	"Nr4a2"
"Ost4"	2.13507968303928e-82	0.267407739610847	0.82	0.814	7.08355386441943e-78	"Monocyte"	"Ost4"
"Ifi30"	7.00308431535459e-82	0.387589696485866	0.516	0.357	2.32341328330519e-77	"Monocyte"	"Ifi30"
"Arhgdib1"	1.15351133321256e-81	0.260110518041519	0.856	0.861	3.82700455019932e-77	"Monocyte"	"Arhgdib"
"Ifrd1"	4.61138044031293e-81	0.397245215492636	0.647	0.596	1.52991768868262e-76	"Monocyte"	"Ifrd1"
"Cd801"	1.66184268666967e-80	0.325903974723816	0.273	0.139	5.51349548156398e-76	"Monocyte"	"Cd80"
"Rac11"	1.28573993806536e-79	0.319067376425744	0.77	0.792	4.26569939251946e-75	"Monocyte"	"Rac1"
"Rbms11"	9.10601391510075e-79	0.320400697515527	0.68	0.642	3.02110223661298e-74	"Monocyte"	"Rbms1"
"Ssr2"	2.5831944722494e-78	0.361480723299279	0.616	0.558	8.57026430058184e-74	"Monocyte"	"Ssr2"
"Psmb2"	3.42859561279436e-78	0.287435703960936	0.741	0.708	1.13750516645679e-73	"Monocyte"	"Psmb2"
"Adssl1"	1.05288370963705e-77	0.366284518270686	0.608	0.555	3.49315228346285e-73	"Monocyte"	"Adssl1"
"Smox1"	3.57682588879789e-77	0.481982799959481	0.42	0.298	1.18668352512648e-72	"Monocyte"	"Smox"
"Tmed2"	3.78690117533045e-77	0.337431076630312	0.734	0.713	1.25638020293938e-72	"Monocyte"	"Tmed2"
"Rnh1"	4.56282024742676e-77	0.324410462598512	0.849	0.781	1.51380687348878e-72	"Monocyte"	"Rnh1"
"Coro1a1"	9.07730697910134e-77	0.26035344685384	0.814	0.793	3.01157813645645e-72	"Monocyte"	"Coro1a"
"Hopx"	2.72644424645032e-76	0.261589800788541	0.151	0.057	9.04552407644822e-72	"Monocyte"	"Hopx"
"Mtpn"	2.95657804360533e-76	0.343201349894109	0.656	0.638	9.80903897526941e-72	"Monocyte"	"Mtpn"
